Con,Ecg,ecg_filtered,ecg_pow,ecg_pow100
-1.00,1.98,0.09,0.00,0.74
-1.00,2.05,0.11,0.00,1.28
-1.00,2.08,-0.02,-0.00,-0.01
-1.00,1.97,-0.09,-0.00,-0.84
-1.00,1.90,-0.02,-0.00,-0.01
-1.00,1.88,0.02,0.00,0.01
-1.00,1.79,-0.00,-0.00,-0.00
-1.00,1.70,0.01,0.00,0.00
-1.00,1.65,0.03,0.00,0.02
-1.00,1.54,-0.01,-0.00,-0.00
-1.00,1.57,0.03,0.00,0.04
-1.00,1.72,0.03,0.00,0.02
-1.00,1.83,-0.05,-0.00,-0.15
-1.00,1.99,-0.03,-0.00,-0.04
-1.00,2.00,-0.07,-0.00,-0.34
-1.00,1.60,-0.10,-0.00,-1.13
-1.00,1.26,0.11,0.00,1.28
-1.00,1.07,0.19,0.01,7.14
-1.00,1.10,0.13,0.00,2.27
-1.00,1.09,-0.07,-0.00,-0.37
-1.00,0.96,-0.16,-0.00,-4.32
-1.00,0.80,-0.09,-0.00,-0.78
-1.00,0.54,-0.03,-0.00,-0.04
-1.00,0.46,0.10,0.00,0.97
-1.00,0.79,0.17,0.00,4.99
-1.00,1.21,-0.01,-0.00,-0.00
-1.00,1.35,-0.21,-0.01,-9.59
-1.00,1.40,-0.11,-0.00,-1.40
-1.00,1.39,0.02,0.00,0.01
-1.00,1.39,0.12,0.00,1.53
-1.00,1.44,0.12,0.00,1.68
-1.00,1.42,0.02,0.00,0.01
-1.00,1.19,-0.07,-0.00,-0.35
-1.00,1.01,0.01,0.00,0.00
-1.00,1.09,0.10,0.00,0.89
-1.00,1.30,0.02,0.00,0.01
-1.00,1.60,-0.08,-0.00,-0.43
-1.00,1.85,-0.13,-0.00,-2.00
-1.00,1.91,-0.13,-0.00,-1.98
-1.00,1.96,0.02,0.00,0.00
-1.00,2.12,0.13,0.00,2.12
-1.00,3.04,0.30,0.03,27.01
-1.00,3.88,-0.07,-0.00,-0.39
-1.00,3.80,-0.46,-0.09,-94.52
-1.00,2.61,-0.37,-0.05,-50.82
-1.00,1.99,0.46,0.10,100.22
-1.00,1.95,0.61,0.22,222.26
-1.00,1.92,0.12,0.00,1.59
-1.00,1.87,-0.22,-0.01,-11.22
-1.00,1.78,-0.30,-0.03,-26.14
-1.00,1.69,-0.18,-0.01,-6.30
-1.00,1.66,-0.03,-0.00,-0.04
-1.00,1.59,0.02,0.00,0.01
-1.00,1.54,0.07,0.00,0.33
-1.00,1.49,0.07,0.00,0.28
-1.00,1.44,0.05,0.00,0.14
-1.00,1.36,0.01,0.00,0.00
-1.00,1.32,0.02,0.00,0.01
-1.00,1.31,-0.00,-0.00,-0.00
-1.00,1.30,-0.02,-0.00,-0.01
-1.00,1.28,-0.03,-0.00,-0.03
-1.00,1.30,-0.00,-0.00,-0.00
-1.00,1.26,-0.02,-0.00,-0.01
-1.00,1.14,-0.02,-0.00,-0.01
-1.00,1.20,0.07,0.00,0.35
-1.00,1.34,0.04,0.00,0.07
-1.00,1.41,-0.05,-0.00,-0.13
-1.00,1.54,-0.03,-0.00,-0.02
-1.00,1.62,-0.03,-0.00,-0.03
-1.00,1.74,0.01,0.00,0.00
-1.00,1.88,0.02,0.00,0.01
-1.00,2.01,0.01,0.00,0.00
-1.00,2.08,-0.02,-0.00,-0.00
-1.00,2.16,0.01,0.00,0.00
-1.00,2.15,-0.01,-0.00,-0.00
-1.00,2.17,0.03,0.00,0.02
-1.00,2.13,-0.00,-0.00,-0.00
-1.00,2.13,0.02,0.00,0.01
-1.00,2.04,-0.03,-0.00,-0.02
-1.00,2.09,0.03,0.00,0.04
-1.00,1.96,-0.06,-0.00,-0.18
-1.00,2.15,0.08,0.00,0.43
-1.00,2.53,0.04,0.00,0.07
-1.00,2.73,-0.13,-0.00,-2.10
-1.00,2.74,-0.13,-0.00,-2.41
-1.00,2.90,0.06,0.00,0.25
-1.00,3.08,0.08,0.00,0.57
-1.00,2.90,-0.06,-0.00,-0.20
-1.00,2.61,0.01,0.00,0.00
-1.00,2.23,0.07,0.00,0.33
-1.00,1.77,0.06,0.00,0.24
-1.00,1.28,0.04,0.00,0.08
-1.00,0.90,0.04,0.00,0.06
-1.00,0.67,0.00,0.00,0.00
-1.00,0.54,-0.06,-0.00,-0.27
-1.00,0.51,-0.09,-0.00,-0.64
-1.00,0.53,-0.08,-0.00,-0.48
-1.00,0.63,-0.03,-0.00,-0.04
-1.00,0.66,-0.03,-0.00,-0.03
-1.00,0.70,0.03,0.00,0.02
-1.00,0.86,0.09,0.00,0.80
-1.00,1.13,0.08,0.00,0.44
-1.00,1.26,-0.04,-0.00,-0.08
-1.00,1.43,-0.01,-0.00,-0.00
-1.00,1.48,-0.03,-0.00,-0.03
-1.00,1.51,0.01,0.00,0.00
-1.00,1.94,0.15,0.00,3.30
-1.00,2.68,0.08,0.00,0.48
-1.00,2.86,-0.28,-0.02,-23.07
-1.00,2.17,-0.36,-0.05,-47.46
-1.00,1.75,0.21,0.01,9.80
-1.00,2.06,0.51,0.13,130.50
-1.00,2.48,0.13,0.00,2.43
-1.00,2.93,-0.18,-0.01,-5.79
-1.00,3.32,-0.27,-0.02,-19.85
-1.00,3.56,-0.20,-0.01,-7.80
-1.00,3.53,-0.09,-0.00,-0.67
-1.00,3.32,0.08,0.00,0.45
-1.00,3.03,0.17,0.01,5.24
-1.00,2.71,0.17,0.01,5.29
-1.00,2.16,0.02,0.00,0.01
-1.00,1.69,0.04,0.00,0.07
-1.00,1.38,0.03,0.00,0.03
-1.00,1.28,-0.02,-0.00,-0.01
-1.00,1.23,-0.12,-0.00,-1.70
-1.00,1.19,-0.14,-0.00,-2.72
-1.00,1.08,-0.11,-0.00,-1.30
-1.00,1.03,0.02,0.00,0.01
-1.00,1.15,0.11,0.00,1.40
-1.00,1.40,0.08,0.00,0.55
-1.00,1.55,-0.03,-0.00,-0.03
-1.00,1.70,-0.03,-0.00,-0.03
-1.00,1.66,-0.05,-0.00,-0.12
-1.00,1.61,0.04,0.00,0.04
-1.00,1.55,0.07,0.00,0.37
-1.00,1.47,0.04,0.00,0.08
-1.00,1.30,-0.01,-0.00,-0.00
-1.00,1.30,0.04,0.00,0.07
-1.00,1.40,0.00,0.00,0.00
-1.00,1.55,-0.05,-0.00,-0.11
-1.00,1.69,-0.08,-0.00,-0.54
-1.00,1.87,-0.04,-0.00,-0.06
-1.00,1.98,-0.03,-0.00,-0.03
-1.00,2.13,0.03,0.00,0.03
-1.00,2.21,0.02,0.00,0.01
-1.00,2.31,0.04,0.00,0.08
-1.00,2.31,0.00,0.00,0.00
-1.00,2.31,0.02,0.00,0.01
-1.00,2.22,-0.00,-0.00,-0.00
-1.00,2.21,0.03,0.00,0.03
-1.00,2.11,-0.02,-0.00,-0.01
-1.00,2.04,-0.01,-0.00,-0.00
-1.00,1.93,-0.02,-0.00,-0.01
-1.00,1.88,0.01,0.00,0.00
-1.00,1.75,-0.03,-0.00,-0.02
-1.00,1.71,0.02,0.00,0.00
-1.00,1.62,-0.01,-0.00,-0.00
-1.00,1.68,0.03,0.00,0.04
-1.00,1.72,-0.02,-0.00,-0.00
-1.00,1.76,-0.03,-0.00,-0.02
-1.00,1.73,-0.04,-0.00,-0.05
-1.00,1.74,0.02,0.00,0.01
-1.00,1.64,-0.00,-0.00,-0.00
-1.00,1.58,0.04,0.00,0.07
-1.00,1.49,0.02,0.00,0.00
-1.00,1.50,0.04,0.00,0.07
-1.00,1.50,-0.01,-0.00,-0.00
-1.00,1.53,-0.03,-0.00,-0.02
-1.00,1.45,-0.07,-0.00,-0.28
-1.00,1.35,-0.01,-0.00,-0.00
-1.00,1.06,-0.03,-0.00,-0.02
-1.00,1.31,0.21,0.01,8.64
-1.00,2.12,0.18,0.01,5.71
-1.00,2.45,-0.29,-0.02,-23.43
-1.00,1.70,-0.51,-0.13,-128.96
-1.00,0.96,0.08,0.00,0.47
-1.00,0.89,0.55,0.16,161.89
-1.00,1.17,0.33,0.03,34.99
-1.00,1.41,-0.11,-0.00,-1.22
-1.00,1.70,-0.25,-0.01,-14.97
-1.00,1.85,-0.25,-0.02,-16.17
-1.00,2.00,-0.08,-0.00,-0.57
-1.00,2.07,0.03,0.00,0.02
-1.00,2.22,0.13,0.00,2.17
-1.00,2.37,0.10,0.00,0.99
-1.00,2.54,0.05,0.00,0.13
-1.00,2.51,-0.05,-0.00,-0.16
-1.00,2.44,-0.02,-0.00,-0.01
-1.00,2.23,-0.02,-0.00,-0.01
-1.00,2.09,0.06,0.00,0.22
-1.00,1.92,0.02,0.00,0.01
-1.00,1.83,0.02,0.00,0.01
-1.00,1.74,-0.03,-0.00,-0.04
-1.00,1.78,-0.02,-0.00,-0.00
-1.00,1.79,-0.06,-0.00,-0.17
-1.00,1.92,-0.01,-0.00,-0.00
-1.00,1.99,-0.04,-0.00,-0.05
-1.00,2.13,0.01,0.00,0.00
-1.00,2.15,-0.02,-0.00,-0.01
-1.00,2.25,0.05,0.00,0.12
-1.00,2.26,0.01,0.00,0.00
-1.00,2.22,0.01,0.00,0.00
-1.00,2.02,-0.02,-0.00,-0.01
-1.00,1.82,0.04,0.00,0.05
-1.00,1.51,0.01,0.00,0.00
-1.00,1.28,0.05,0.00,0.12
-1.00,1.00,-0.01,-0.00,-0.00
-1.00,0.83,0.00,0.00,0.00
-1.00,0.70,-0.02,-0.00,-0.01
-1.00,0.91,0.04,0.00,0.09
-1.00,1.18,-0.06,-0.00,-0.21
-1.00,1.42,-0.12,-0.00,-1.58
-1.00,1.58,-0.08,-0.00,-0.56
-1.00,1.77,0.03,0.00,0.02
-1.00,1.89,0.05,0.00,0.14
-1.00,2.08,0.09,0.00,0.83
-1.00,2.17,0.03,0.00,0.02
-1.00,2.17,-0.01,-0.00,-0.00
-1.00,1.99,-0.03,-0.00,-0.03
-1.00,1.90,0.05,0.00,0.16
-1.00,1.73,0.01,0.00,0.00
-1.00,1.61,0.02,0.00,0.00
-1.00,1.42,-0.04,-0.00,-0.05
-1.00,1.29,-0.02,-0.00,-0.00
-1.00,1.25,0.01,0.00,0.00
-1.00,1.45,0.04,0.00,0.06
-1.00,1.55,-0.08,-0.00,-0.61
-1.00,1.64,-0.07,-0.00,-0.37
-1.00,1.63,-0.04,-0.00,-0.08
-1.00,1.71,0.06,0.00,0.27
-1.00,1.72,0.04,0.00,0.07
-1.00,1.79,0.06,0.00,0.23
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.87,0.02,0.00,0.01
-1.00,1.88,-0.03,-0.00,-0.03
-1.00,1.84,-0.03,-0.00,-0.03
-1.00,1.97,0.05,0.00,0.09
-1.00,2.88,0.22,0.01,10.05
-1.00,3.44,-0.20,-0.01,-8.17
-1.00,3.09,-0.45,-0.09,-89.67
-1.00,1.89,-0.22,-0.01,-10.52
-1.00,1.52,0.59,0.20,201.03
-1.00,1.51,0.49,0.12,118.61
-1.00,1.57,0.04,0.00,0.08
-1.00,1.57,-0.26,-0.02,-17.96
-1.00,1.62,-0.26,-0.02,-17.45
-1.00,1.58,-0.18,-0.01,-5.61
-1.00,1.62,-0.01,-0.00,-0.00
-1.00,1.58,0.04,0.00,0.07
-1.00,1.66,0.11,0.00,1.45
-1.00,1.63,0.04,0.00,0.06
-1.00,1.70,0.06,0.00,0.19
-1.00,1.71,0.00,0.00,0.00
-1.00,1.80,0.01,0.00,0.00
-1.00,1.80,-0.04,-0.00,-0.08
-1.00,1.87,0.00,0.00,0.00
-1.00,1.88,-0.02,-0.00,-0.01
-1.00,1.95,0.01,0.00,0.00
-1.00,1.92,-0.02,-0.00,-0.01
-1.00,1.95,0.02,0.00,0.01
-1.00,1.89,-0.01,-0.00,-0.00
-1.00,1.86,0.02,0.00,0.01
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.68,0.02,0.00,0.01
-1.00,1.55,-0.00,-0.00,-0.00
-1.00,1.52,0.02,0.00,0.01
-1.00,1.42,-0.02,-0.00,-0.01
-1.00,1.32,-0.02,-0.00,-0.01
-1.00,1.14,-0.03,-0.00,-0.03
-1.00,1.12,0.06,0.00,0.21
-1.00,1.09,0.01,0.00,0.00
-1.00,1.21,0.02,0.00,0.01
-1.00,1.24,-0.06,-0.00,-0.19
-1.00,1.32,-0.02,-0.00,-0.01
-1.00,1.28,-0.04,-0.00,-0.09
-1.00,1.30,0.04,0.00,0.06
-1.00,1.25,0.02,0.00,0.01
-1.00,1.30,0.05,0.00,0.16
-1.00,1.27,-0.01,-0.00,-0.00
-1.00,1.36,0.02,0.00,0.01
-1.00,1.41,-0.03,-0.00,-0.03
-1.00,1.52,-0.01,-0.00,-0.00
-1.00,1.55,-0.04,-0.00,-0.06
-1.00,1.63,0.01,0.00,0.00
-1.00,1.64,-0.01,-0.00,-0.00
-1.00,1.81,0.06,0.00,0.24
-1.00,2.03,0.02,0.00,0.01
-1.00,2.36,0.00,0.00,0.00
-1.00,2.56,-0.09,-0.00,-0.64
-1.00,2.66,-0.07,-0.00,-0.28
-1.00,2.56,-0.03,-0.00,-0.03
-1.00,2.47,0.08,0.00,0.52
-1.00,2.27,0.07,0.00,0.31
-1.00,2.14,0.08,0.00,0.56
-1.00,1.96,0.01,0.00,0.00
-1.00,1.89,0.00,0.00,0.00
-1.00,1.82,-0.05,-0.00,-0.15
-1.00,1.82,-0.05,-0.00,-0.11
-1.00,1.75,-0.07,-0.00,-0.31
-1.00,1.76,0.00,0.00,0.00
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.59,-0.00,-0.00,-0.00
-1.00,1.81,0.13,0.00,2.25
-1.00,2.59,0.17,0.01,5.09
-1.00,2.78,-0.28,-0.02,-20.99
-1.00,1.95,-0.43,-0.08,-80.75
-1.00,0.94,0.07,0.00,0.29
-1.00,0.79,0.62,0.23,234.04
-1.00,0.83,0.30,0.03,25.75
-1.00,0.90,-0.11,-0.00,-1.45
-1.00,0.92,-0.29,-0.03,-25.10
-1.00,0.97,-0.22,-0.01,-10.54
-1.00,1.02,-0.09,-0.00,-0.77
-1.00,1.16,0.05,0.00,0.10
-1.00,1.30,0.06,0.00,0.27
-1.00,1.51,0.08,0.00,0.51
-1.00,1.64,0.01,0.00,0.00
-1.00,1.84,0.04,0.00,0.05
-1.00,1.96,-0.01,-0.00,-0.00
-1.00,2.12,0.02,0.00,0.00
-1.00,2.21,-0.02,-0.00,-0.00
-1.00,2.31,0.00,0.00,0.00
-1.00,2.32,-0.02,-0.00,-0.01
-1.00,2.40,0.03,0.00,0.04
-1.00,2.37,-0.02,-0.00,-0.02
-1.00,2.38,0.01,0.00,0.00
-1.00,2.27,-0.03,-0.00,-0.02
-1.00,2.24,0.03,0.00,0.03
-1.00,2.15,-0.01,-0.00,-0.00
-1.00,2.14,0.02,0.00,0.01
-1.00,2.05,-0.03,-0.00,-0.02
-1.00,2.01,0.00,0.00,0.00
-1.00,1.91,-0.02,-0.00,-0.01
-1.00,1.87,0.02,0.00,0.00
-1.00,1.78,-0.00,-0.00,-0.00
-1.00,1.84,0.04,0.00,0.07
-1.00,1.82,-0.03,-0.00,-0.02
-1.00,1.83,-0.01,-0.00,-0.00
-1.00,1.74,-0.03,-0.00,-0.04
-1.00,1.66,0.01,0.00,0.00
-1.00,1.49,0.01,0.00,0.00
-1.00,1.37,0.05,0.00,0.12
-1.00,1.28,0.03,0.00,0.03
-1.00,1.33,0.04,0.00,0.05
-1.00,1.33,-0.05,-0.00,-0.16
-1.00,1.36,-0.04,-0.00,-0.09
-1.00,1.38,-0.03,-0.00,-0.04
-1.00,1.47,0.02,0.00,0.00
-1.00,1.50,-0.01,-0.00,-0.00
-1.00,1.61,0.03,0.00,0.03
-1.00,1.67,-0.00,-0.00,-0.00
-1.00,1.80,0.03,0.00,0.02
-1.00,1.87,-0.01,-0.00,-0.00
-1.00,1.88,-0.02,-0.00,-0.01
-1.00,1.79,-0.02,-0.00,-0.00
-1.00,1.82,0.06,0.00,0.25
-1.00,1.89,0.04,0.00,0.05
-1.00,1.98,-0.00,-0.00,-0.00
-1.00,1.97,-0.07,-0.00,-0.31
-1.00,1.96,-0.03,-0.00,-0.02
-1.00,1.88,-0.01,-0.00,-0.00
-1.00,1.89,0.06,0.00,0.18
-1.00,1.86,0.01,0.00,0.00
-1.00,1.91,0.02,0.00,0.01
-1.00,1.91,-0.03,-0.00,-0.03
-1.00,1.98,-0.00,-0.00,-0.00
-1.00,1.90,-0.06,-0.00,-0.19
-1.00,1.96,0.04,0.00,0.07
-1.00,2.64,0.20,0.01,7.49
-1.00,3.35,-0.06,-0.00,-0.18
-1.00,3.16,-0.42,-0.08,-76.32
-1.00,2.08,-0.29,-0.03,-25.47
-1.00,1.53,0.44,0.08,83.31
-1.00,1.61,0.57,0.18,180.64
-1.00,1.63,0.06,0.00,0.27
-1.00,1.72,-0.20,-0.01,-8.59
-1.00,1.68,-0.30,-0.03,-25.86
-1.00,1.65,-0.16,-0.00,-4.05
-1.00,1.55,-0.04,-0.00,-0.06
-1.00,1.52,0.08,0.00,0.54
-1.00,1.50,0.09,0.00,0.81
-1.00,1.59,0.09,0.00,0.84
-1.00,1.65,0.00,0.00,0.00
-1.00,1.74,-0.02,-0.00,-0.00
-1.00,1.76,-0.05,-0.00,-0.09
-1.00,1.83,-0.00,-0.00,-0.00
-1.00,1.85,-0.01,-0.00,-0.00
-1.00,1.93,0.03,0.00,0.02
-1.00,1.92,-0.02,-0.00,-0.00
-1.00,2.00,0.03,0.00,0.02
-1.00,2.05,-0.00,-0.00,-0.00
-1.00,2.16,0.00,0.00,0.00
-1.00,2.19,-0.03,-0.00,-0.04
-1.00,2.23,-0.01,-0.00,-0.00
-1.00,2.18,-0.02,-0.00,-0.00
-1.00,2.13,0.02,0.00,0.01
-1.00,1.98,0.00,0.00,0.00
-1.00,1.87,0.04,0.00,0.05
-1.00,1.70,0.01,0.00,0.00
-1.00,1.63,0.03,0.00,0.03
-1.00,1.54,-0.02,-0.00,-0.01
-1.00,1.55,-0.01,-0.00,-0.00
-1.00,1.53,-0.04,-0.00,-0.09
-1.00,1.58,-0.01,-0.00,-0.00
-1.00,1.57,-0.03,-0.00,-0.04
-1.00,1.64,0.02,0.00,0.01
-1.00,1.65,-0.00,-0.00,-0.00
-1.00,1.73,0.04,0.00,0.04
-1.00,1.73,-0.01,-0.00,-0.00
-1.00,1.77,0.02,0.00,0.00
-1.00,1.71,-0.02,-0.00,-0.01
-1.00,1.71,0.03,0.00,0.03
-1.00,1.66,-0.00,-0.00,-0.00
-1.00,1.66,0.02,0.00,0.01
-1.00,1.62,-0.02,-0.00,-0.00
-1.00,1.67,0.01,0.00,0.00
-1.00,1.65,-0.03,-0.00,-0.03
-1.00,1.70,0.00,0.00,0.00
-1.00,1.69,-0.02,-0.00,-0.01
-1.00,1.73,0.01,0.00,0.00
-1.00,1.75,0.00,0.00,0.00
-1.00,1.82,0.01,0.00,0.00
-1.00,1.81,-0.02,-0.00,-0.01
-1.00,1.81,0.00,0.00,0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.70,0.03,0.00,0.02
-1.00,1.63,0.01,0.00,0.00
-1.00,1.64,0.02,0.00,0.01
-1.00,1.62,-0.02,-0.00,-0.00
-1.00,1.65,-0.01,-0.00,-0.00
-1.00,1.59,-0.04,-0.00,-0.08
-1.00,1.54,-0.01,-0.00,-0.00
-1.00,1.96,0.15,0.00,3.23
-1.00,2.75,0.08,0.00,0.57
-1.00,2.89,-0.32,-0.03,-34.30
-1.00,2.05,-0.40,-0.06,-61.74
-1.00,1.33,0.20,0.01,8.39
-1.00,1.37,0.59,0.20,204.66
-1.00,1.48,0.20,0.01,7.85
-1.00,1.57,-0.15,-0.00,-3.58
-1.00,1.64,-0.26,-0.02,-17.45
-1.00,1.68,-0.18,-0.01,-6.25
-1.00,1.68,-0.07,-0.00,-0.34
-1.00,1.72,0.05,0.00,0.15
-1.00,1.76,0.08,0.00,0.50
-1.00,1.90,0.09,0.00,0.68
-1.00,1.96,0.01,0.00,0.00
-1.00,2.05,0.00,0.00,0.00
-1.00,2.05,-0.03,-0.00,-0.03
-1.00,2.07,0.00,0.00,0.00
-1.00,2.03,-0.00,-0.00,-0.00
-1.00,2.05,0.03,0.00,0.02
-1.00,2.01,-0.01,-0.00,-0.00
-1.00,2.02,0.01,0.00,0.00
-1.00,1.99,-0.02,-0.00,-0.01
-1.00,1.99,-0.00,-0.00,-0.00
-1.00,1.94,-0.02,-0.00,-0.01
-1.00,1.91,0.00,0.00,0.00
-1.00,1.80,-0.01,-0.00,-0.00
-1.00,1.71,0.01,0.00,0.00
-1.00,1.58,0.01,0.00,0.00
-1.00,1.51,0.03,0.00,0.02
-1.00,1.43,0.00,0.00,0.00
-1.00,1.43,0.00,0.00,0.00
-1.00,1.43,-0.02,-0.00,-0.01
-1.00,1.51,-0.01,-0.00,-0.00
-1.00,1.56,-0.03,-0.00,-0.02
-1.00,1.66,-0.00,-0.00,-0.00
-1.00,1.70,-0.02,-0.00,-0.01
-1.00,1.74,0.01,0.00,0.00
-1.00,1.75,0.01,0.00,0.00
-1.00,1.78,0.03,0.00,0.03
-1.00,1.77,0.01,0.00,0.00
-1.00,1.79,0.01,0.00,0.00
-1.00,1.77,-0.01,-0.00,-0.00
-1.00,1.78,0.00,0.00,0.00
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.83,0.00,0.00,0.00
-1.00,1.80,-0.03,-0.00,-0.03
-1.00,1.85,0.01,0.00,0.00
-1.00,1.83,-0.02,-0.00,-0.00
-1.00,1.82,0.01,0.00,0.00
-1.00,1.78,0.00,0.00,0.00
-1.00,1.77,0.02,0.00,0.01
-1.00,1.79,0.02,0.00,0.00
-1.00,1.81,-0.01,-0.00,-0.00
-1.00,1.82,-0.02,-0.00,-0.01
-1.00,1.78,-0.02,-0.00,-0.01
-1.00,1.74,0.01,0.00,0.00
-1.00,1.72,0.02,0.00,0.01
-1.00,1.67,0.01,0.00,0.00
-1.00,1.68,0.02,0.00,0.01
-1.00,1.64,-0.02,-0.00,-0.00
-1.00,1.65,0.00,0.00,0.00
-1.00,1.59,-0.03,-0.00,-0.02
-1.00,1.54,0.00,0.00,0.00
-1.00,2.01,0.16,0.00,3.83
-1.00,2.71,0.03,0.00,0.02
-1.00,2.79,-0.32,-0.03,-33.21
-1.00,1.92,-0.36,-0.05,-47.66
-1.00,1.31,0.26,0.02,17.10
-1.00,1.35,0.54,0.16,157.94
-1.00,1.45,0.16,0.00,4.16
-1.00,1.52,-0.17,-0.00,-4.61
-1.00,1.54,-0.25,-0.02,-15.23
-1.00,1.56,-0.16,-0.00,-4.01
-1.00,1.53,-0.05,-0.00,-0.14
-1.00,1.52,0.05,0.00,0.10
-1.00,1.52,0.08,0.00,0.52
-1.00,1.60,0.09,0.00,0.62
-1.00,1.70,0.03,0.00,0.02
-1.00,1.80,-0.02,-0.00,-0.01
-1.00,1.87,-0.04,-0.00,-0.06
-1.00,1.93,-0.02,-0.00,-0.01
-1.00,1.95,-0.00,-0.00,-0.00
-1.00,1.97,0.01,0.00,0.00
-1.00,1.97,0.02,0.00,0.00
-1.00,2.01,0.02,0.00,0.01
-1.00,2.05,-0.00,-0.00,-0.00
-1.00,2.10,-0.01,-0.00,-0.00
-1.00,2.10,-0.03,-0.00,-0.03
-1.00,2.07,-0.02,-0.00,-0.00
-1.00,2.01,0.00,0.00,0.00
-1.00,1.90,0.00,0.00,0.00
-1.00,1.78,0.02,0.00,0.01
-1.00,1.72,0.04,0.00,0.06
-1.00,1.66,0.01,0.00,0.00
-1.00,1.61,-0.02,-0.00,-0.00
-1.00,1.59,-0.02,-0.00,-0.01
-1.00,1.61,-0.01,-0.00,-0.00
-1.00,1.62,-0.02,-0.00,-0.00
-1.00,1.65,-0.01,-0.00,-0.00
-1.00,1.66,-0.01,-0.00,-0.00
-1.00,1.67,0.01,0.00,0.00
-1.00,1.67,0.01,0.00,0.00
-1.00,1.67,0.01,0.00,0.00
-1.00,1.66,0.00,0.00,0.00
-1.00,1.66,0.01,0.00,0.00
-1.00,1.65,-0.00,-0.00,-0.00
-1.00,1.65,-0.00,-0.00,-0.00
-1.00,1.65,-0.01,-0.00,-0.00
-1.00,1.66,-0.00,-0.00,-0.00
-1.00,1.67,-0.00,-0.00,-0.00
-1.00,1.70,-0.00,-0.00,-0.00
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.73,-0.00,-0.00,-0.00
-1.00,1.72,-0.00,-0.00,-0.00
-1.00,1.70,0.00,0.00,0.00
-1.00,1.70,0.02,0.00,0.00
-1.00,1.74,0.02,0.00,0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.72,-0.02,-0.00,-0.01
-1.00,1.69,-0.01,-0.00,-0.00
-1.00,1.66,0.01,0.00,0.00
-1.00,1.66,0.02,0.00,0.01
-1.00,1.69,0.01,0.00,0.00
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.74,-0.01,-0.00,-0.00
-1.00,1.71,-0.02,-0.00,-0.01
-1.00,1.60,-0.02,-0.00,-0.01
-1.00,1.89,0.14,0.00,2.48
-1.00,2.58,0.12,0.00,1.54
-1.00,2.85,-0.23,-0.01,-12.44
-1.00,2.11,-0.42,-0.07,-74.02
-1.00,1.29,0.08,0.00,0.45
-1.00,1.19,0.55,0.16,162.68
-1.00,1.24,0.26,0.02,17.04
-1.00,1.23,-0.12,-0.00,-1.53
-1.00,1.25,-0.22,-0.01,-10.30
-1.00,1.23,-0.19,-0.01,-7.03
-1.00,1.22,-0.08,-0.00,-0.42
-1.00,1.24,0.02,0.00,0.01
-1.00,1.33,0.08,0.00,0.44
-1.00,1.46,0.06,0.00,0.24
-1.00,1.65,0.03,0.00,0.04
-1.00,1.85,-0.00,-0.00,-0.00
-1.00,2.05,-0.02,-0.00,-0.01
-1.00,2.17,-0.04,-0.00,-0.05
-1.00,2.25,-0.01,-0.00,-0.00
-1.00,2.27,0.01,0.00,0.00
-1.00,2.25,0.03,0.00,0.03
-1.00,2.23,0.03,0.00,0.03
-1.00,2.21,0.02,0.00,0.01
-1.00,2.20,0.00,0.00,0.00
-1.00,2.21,-0.02,-0.00,-0.00
-1.00,2.20,-0.04,-0.00,-0.04
-1.00,2.16,-0.03,-0.00,-0.03
-1.00,2.06,-0.02,-0.00,-0.01
-1.00,1.94,0.01,0.00,0.00
-1.00,1.79,0.02,0.00,0.01
-1.00,1.69,0.04,0.00,0.05
-1.00,1.60,0.02,0.00,0.00
-1.00,1.57,0.01,0.00,0.00
-1.00,1.57,-0.02,-0.00,-0.01
-1.00,1.61,-0.03,-0.00,-0.02
-1.00,1.64,-0.03,-0.00,-0.03
-1.00,1.69,-0.01,-0.00,-0.00
-1.00,1.71,-0.01,-0.00,-0.00
-1.00,1.74,0.02,0.00,0.01
-1.00,1.73,0.01,0.00,0.00
-1.00,1.74,0.02,0.00,0.01
-1.00,1.72,0.00,0.00,0.00
-1.00,1.70,0.01,0.00,0.00
-1.00,1.65,-0.00,-0.00,-0.00
-1.00,1.66,0.01,0.00,0.00
-1.00,1.66,-0.01,-0.00,-0.00
-1.00,1.71,-0.00,-0.00,-0.00
-1.00,1.74,-0.02,-0.00,-0.01
-1.00,1.76,-0.01,-0.00,-0.00
-1.00,1.78,-0.01,-0.00,-0.00
-1.00,1.82,0.02,0.00,0.00
-1.00,1.82,-0.00,-0.00,-0.00
-1.00,1.83,0.01,0.00,0.00
-1.00,1.84,0.01,0.00,0.00
-1.00,1.88,0.01,0.00,0.00
-1.00,1.84,-0.03,-0.00,-0.02
-1.00,1.80,-0.00,-0.00,-0.00
-1.00,1.72,-0.00,-0.00,-0.00
-1.00,1.67,0.02,0.00,0.01
-1.00,1.61,0.01,0.00,0.00
-1.00,1.60,0.01,0.00,0.00
