CON,ECG,ECG_Filtered,ZERO
-1.00,1.77,0.02,0.00
-1.00,1.74,-0.03,-0.00
-1.00,1.83,0.05,0.00
-1.00,1.87,0.00,0.00
-1.00,1.92,-0.00,-0.00
-1.00,1.84,-0.04,-0.00
-1.00,1.82,0.03,0.00
-1.00,1.71,-0.01,-0.00
-1.00,1.66,0.03,0.00
-1.00,1.59,0.00,0.00
-1.00,1.61,0.01,0.00
-1.00,1.60,-0.03,-0.00
-1.00,1.70,0.00,0.00
-1.00,1.80,-0.03,-0.00
-1.00,1.96,-0.01,-0.00
-1.00,2.01,-0.05,-0.00
-1.00,2.04,-0.01,-0.00
-1.00,1.99,0.02,0.00
-1.00,1.99,0.06,0.00
-1.00,1.94,0.02,0.00
-1.00,1.96,0.04,0.00
-1.00,1.95,-0.02,-0.00
-1.00,2.01,-0.01,-0.00
-1.00,2.00,-0.05,-0.00
-1.00,2.01,-0.02,-0.00
-1.00,1.92,-0.03,-0.00
-1.00,1.91,0.04,0.00
-1.00,1.86,0.02,0.00
-1.00,1.84,0.02,0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.64,0.02,0.00
-1.00,1.53,-0.00,-0.00
-1.00,1.49,0.02,0.00
-1.00,1.50,0.01,0.00
-1.00,1.61,0.01,0.00
-1.00,1.62,-0.07,-0.00
-1.00,1.62,-0.03,-0.00
-1.00,1.50,-0.02,-0.00
-1.00,1.57,0.10,0.00
-1.00,2.07,0.16,0.00
-1.00,2.31,-0.12,-0.00
-1.00,1.97,-0.28,-0.02
-1.00,1.37,-0.06,-0.00
-1.00,1.22,0.33,0.03
-1.00,1.38,0.27,0.02
-1.00,1.41,-0.08,-0.00
-1.00,1.44,-0.16,-0.00
-1.00,1.41,-0.14,-0.00
-1.00,1.45,-0.02,-0.00
-1.00,1.44,0.00,0.00
-1.00,1.48,0.05,0.00
-1.00,1.50,0.03,0.00
-1.00,1.61,0.05,0.00
-1.00,1.66,-0.02,-0.00
-1.00,1.78,0.00,0.00
-1.00,1.85,-0.02,-0.00
-1.00,1.99,0.01,0.00
-1.00,2.06,-0.02,-0.00
-1.00,2.17,0.01,0.00
-1.00,2.21,-0.01,-0.00
-1.00,2.28,0.02,0.00
-1.00,2.26,-0.01,-0.00
-1.00,2.20,-0.00,-0.00
-1.00,2.06,0.00,0.00
-1.00,2.03,0.06,0.00
-1.00,1.94,-0.00,-0.00
-1.00,1.86,-0.02,-0.00
-1.00,1.69,-0.04,-0.00
-1.00,1.58,0.01,0.00
-1.00,1.46,0.01,0.00
-1.00,1.44,0.03,0.00
-1.00,1.41,-0.02,-0.00
-1.00,1.42,-0.02,-0.00
-1.00,1.41,-0.02,-0.00
-1.00,1.46,0.01,0.00
-1.00,1.46,-0.01,-0.00
-1.00,1.53,0.02,0.00
-1.00,1.56,0.00,0.00
-1.00,1.62,0.01,0.00
-1.00,1.61,-0.01,-0.00
-1.00,1.68,0.03,0.00
-1.00,1.67,-0.01,-0.00
-1.00,1.73,0.02,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.69,-0.02,-0.00
-1.00,1.72,0.03,0.00
-1.00,1.69,-0.01,-0.00
-1.00,1.71,0.01,0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.72,0.02,0.00
-1.00,1.70,-0.02,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.64,-0.04,-0.00
-1.00,1.64,0.04,0.00
-1.00,1.65,0.02,0.00
-1.00,1.70,0.01,0.00
-1.00,1.69,-0.04,-0.00
-1.00,1.74,0.00,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.71,0.01,0.00
-1.00,1.68,0.00,0.00
-1.00,1.70,0.02,0.00
-1.00,1.68,-0.01,-0.00
-1.00,1.71,0.01,0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.69,0.01,0.00
-1.00,1.69,-0.00,-0.00
-1.00,1.72,0.00,0.00
-1.00,1.68,-0.02,-0.00
-1.00,1.70,0.02,0.00
-1.00,1.69,-0.00,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.77,-0.00,-0.00
-1.00,1.87,0.01,0.00
-1.00,1.88,-0.03,-0.00
-1.00,1.90,-0.01,-0.00
-1.00,1.84,-0.01,-0.00
-1.00,1.85,0.04,0.00
-1.00,1.82,0.01,0.00
-1.00,1.84,0.02,0.00
-1.00,1.80,-0.02,-0.00
-1.00,1.77,-0.01,-0.00
-1.00,1.77,0.00,0.00
-1.00,1.83,0.02,0.00
-1.00,1.92,-0.01,-0.00
-1.00,2.49,0.12,0.00
-1.00,2.55,-0.21,-0.01
-1.00,2.20,-0.20,-0.01
-1.00,1.59,0.01,0.00
-1.00,1.57,0.39,0.06
-1.00,1.66,0.18,0.01
-1.00,1.74,-0.08,-0.00
-1.00,1.72,-0.20,-0.01
-1.00,1.75,-0.11,-0.00
-1.00,1.75,-0.05,-0.00
-1.00,1.79,0.03,0.00
-1.00,1.77,0.03,0.00
-1.00,1.83,0.06,0.00
-1.00,1.83,0.01,0.00
-1.00,1.92,0.03,0.00
-1.00,1.90,-0.04,-0.00
-1.00,1.96,0.01,0.00
-1.00,1.96,-0.02,-0.00
-1.00,2.04,0.01,0.00
-1.00,2.02,-0.03,-0.00
-1.00,2.09,0.02,0.00
-1.00,2.09,-0.01,-0.00
-1.00,2.14,0.01,0.00
-1.00,2.11,-0.02,-0.00
-1.00,2.12,0.01,0.00
-1.00,2.04,-0.01,-0.00
-1.00,1.97,0.01,0.00
-1.00,1.80,-0.01,-0.00
-1.00,1.75,0.05,0.00
-1.00,1.66,-0.00,-0.00
-1.00,1.65,0.01,0.00
-1.00,1.58,-0.04,-0.00
-1.00,1.58,-0.01,-0.00
-1.00,1.57,-0.02,-0.00
-1.00,1.58,0.00,0.00
-1.00,1.57,-0.01,-0.00
-1.00,1.62,0.02,0.00
-1.00,1.61,-0.01,-0.00
-1.00,1.68,0.02,0.00
-1.00,1.68,-0.01,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.72,-0.02,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.78,0.01,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.79,0.01,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.75,-0.00,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.68,0.01,0.00
-1.00,1.68,0.02,0.00
-1.00,1.74,0.02,0.00
-1.00,1.73,-0.04,-0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.84,0.02,0.00
-1.00,1.83,-0.04,-0.00
-1.00,1.91,0.01,0.00
-1.00,1.82,-0.05,-0.00
-1.00,1.79,0.03,0.00
-1.00,1.73,0.02,0.00
-1.00,1.76,0.04,0.00
-1.00,1.72,-0.02,-0.00
-1.00,1.74,-0.00,-0.00
-1.00,1.71,-0.03,-0.00
-1.00,1.73,0.01,0.00
-1.00,1.73,-0.01,-0.00
-1.00,2.09,0.10,0.00
-1.00,2.46,-0.03,-0.00
-1.00,2.27,-0.24,-0.01
-1.00,1.67,-0.13,-0.00
-1.00,1.41,0.27,0.02
-1.00,1.48,0.29,0.03
-1.00,1.53,0.01,0.00
-1.00,1.55,-0.15,-0.00
-1.00,1.63,-0.12,-0.00
-1.00,1.68,-0.09,-0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.74,0.03,0.00
-1.00,1.81,0.06,0.00
-1.00,1.82,0.02,0.00
-1.00,1.89,0.04,0.00
-1.00,1.91,-0.00,-0.00
-1.00,1.98,0.01,0.00
-1.00,1.98,-0.03,-0.00
-1.00,2.04,0.00,0.00
-1.00,2.05,-0.02,-0.00
-1.00,2.10,0.01,0.00
-1.00,2.09,-0.01,-0.00
-1.00,2.13,0.01,0.00
-1.00,2.11,-0.01,-0.00
-1.00,2.18,0.03,0.00
-1.00,2.11,-0.04,-0.00
-1.00,2.07,0.01,0.00
-1.00,1.94,-0.01,-0.00
-1.00,1.87,0.03,0.00
-1.00,1.74,0.00,0.00
-1.00,1.67,0.02,0.00
-1.00,1.54,-0.02,-0.00
-1.00,1.49,0.01,0.00
-1.00,1.42,-0.02,-0.00
-1.00,1.39,-0.00,-0.00
-1.00,1.30,-0.03,-0.00
-1.00,1.28,0.01,0.00
-1.00,1.16,-0.01,-0.00
-1.00,1.19,0.05,0.00
-1.00,1.22,0.01,0.00
-1.00,1.28,-0.01,-0.00
-1.00,1.28,-0.04,-0.00
-1.00,1.35,0.01,0.00
-1.00,1.35,-0.02,-0.00
-1.00,1.40,0.02,0.00
-1.00,1.38,-0.00,-0.00
-1.00,1.43,0.03,0.00
-1.00,1.42,-0.01,-0.00
-1.00,1.46,0.01,0.00
-1.00,1.45,-0.02,-0.00
-1.00,1.50,0.01,0.00
-1.00,1.50,-0.02,-0.00
-1.00,1.54,0.01,0.00
-1.00,1.54,-0.02,-0.00
-1.00,1.60,0.02,0.00
-1.00,1.56,-0.03,-0.00
-1.00,1.60,0.02,0.00
-1.00,1.60,0.00,0.00
-1.00,1.66,0.02,0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.73,0.00,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.71,0.00,0.00
-1.00,1.77,0.03,0.00
-1.00,1.68,-0.05,-0.00
-1.00,1.64,0.00,0.00
-1.00,1.61,0.02,0.00
-1.00,1.66,0.03,0.00
-1.00,1.62,-0.03,-0.00
-1.00,1.64,-0.00,-0.00
-1.00,1.61,-0.02,-0.00
-1.00,1.65,0.02,0.00
-1.00,1.63,-0.01,-0.00
-1.00,1.65,0.01,0.00
-1.00,1.62,-0.01,-0.00
-1.00,1.98,0.12,0.00
-1.00,2.39,-0.01,-0.00
-1.00,2.29,-0.24,-0.01
-1.00,1.72,-0.17,-0.00
-1.00,1.40,0.22,0.01
-1.00,1.42,0.31,0.03
-1.00,1.54,0.08,0.00
-1.00,1.54,-0.16,-0.00
-1.00,1.59,-0.14,-0.00
-1.00,1.58,-0.10,-0.00
-1.00,1.63,0.00,0.00
-1.00,1.64,0.02,0.00
-1.00,1.72,0.06,0.00
-1.00,1.74,0.01,0.00
-1.00,1.81,0.03,0.00
-1.00,1.86,-0.00,-0.00
-1.00,1.91,-0.01,-0.00
-1.00,1.94,-0.01,-0.00
-1.00,2.02,0.01,0.00
-1.00,2.03,-0.02,-0.00
-1.00,2.05,-0.00,-0.00
-1.00,2.00,-0.01,-0.00
-1.00,2.08,0.05,0.00
-1.00,2.06,-0.02,-0.00
-1.00,2.08,-0.00,-0.00
-1.00,2.01,-0.03,-0.00
-1.00,1.97,0.01,0.00
-1.00,1.86,-0.01,-0.00
-1.00,1.81,0.03,0.00
-1.00,1.71,-0.00,-0.00
-1.00,1.69,0.02,0.00
-1.00,1.60,-0.03,-0.00
-1.00,1.62,0.01,0.00
-1.00,1.60,-0.02,-0.00
-1.00,1.64,-0.00,-0.00
-1.00,1.64,-0.02,-0.00
-1.00,1.68,0.01,0.00
-1.00,1.69,-0.00,-0.00
-1.00,1.75,0.02,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.78,0.02,0.00
-1.00,1.76,0.00,0.00
-1.00,1.78,0.02,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.73,-0.02,-0.00
-1.00,1.74,0.01,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.67,-0.04,-0.00
-1.00,1.68,0.03,0.00
-1.00,1.66,0.01,0.00
-1.00,1.71,0.01,0.00
-1.00,1.69,-0.03,-0.00
-1.00,1.74,0.00,0.00
-1.00,1.72,-0.02,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.74,-0.00,-0.00
-1.00,1.78,0.02,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.73,-0.00,-0.00
-1.00,1.75,0.02,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.79,-0.04,-0.00
-1.00,1.82,-0.00,-0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.71,0.02,0.00
-1.00,1.76,0.03,0.00
-1.00,1.75,-0.03,-0.00
-1.00,1.78,-0.01,-0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.80,0.01,0.00
-1.00,1.77,-0.01,-0.00
-1.00,2.14,0.12,0.00
-1.00,2.55,-0.01,-0.00
-1.00,2.51,-0.22,-0.01
-1.00,1.88,-0.20,-0.01
-1.00,1.48,0.21,0.01
-1.00,1.49,0.35,0.04
-1.00,1.62,0.10,0.00
-1.00,1.63,-0.16,-0.00
-1.00,1.68,-0.17,-0.00
-1.00,1.68,-0.11,-0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.73,0.03,0.00
-1.00,1.77,0.06,0.00
-1.00,1.75,0.02,0.00
-1.00,1.80,0.04,0.00
-1.00,1.81,0.00,0.00
-1.00,1.87,0.00,0.00
-1.00,1.86,-0.03,-0.00
-1.00,1.92,0.01,0.00
-1.00,1.93,-0.02,-0.00
-1.00,2.01,0.01,0.00
-1.00,2.03,-0.02,-0.00
-1.00,2.10,0.01,0.00
-1.00,2.04,-0.03,-0.00
-1.00,2.04,0.03,0.00
-1.00,1.96,0.00,0.00
-1.00,1.92,0.03,0.00
-1.00,1.80,-0.01,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.61,-0.02,-0.00
-1.00,1.55,0.01,0.00
-1.00,1.49,-0.01,-0.00
-1.00,1.51,0.01,0.00
-1.00,1.49,-0.03,-0.00
-1.00,1.47,-0.02,-0.00
-1.00,1.42,-0.01,-0.00
-1.00,1.51,0.05,0.00
-1.00,1.55,-0.00,-0.00
-1.00,1.63,-0.01,-0.00
-1.00,1.63,-0.03,-0.00
-1.00,1.70,0.02,0.00
-1.00,1.69,-0.01,-0.00
-1.00,1.72,0.02,0.00
-1.00,1.70,-0.00,-0.00
-1.00,1.73,0.02,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.73,0.01,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.73,0.00,0.00
-1.00,1.71,-0.01,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.76,0.00,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.77,-0.00,-0.00
-1.00,1.80,0.00,0.00
-1.00,1.74,-0.03,-0.00
-1.00,1.81,0.04,0.00
-1.00,1.79,-0.02,-0.00
-1.00,1.79,-0.00,-0.00
-1.00,1.72,-0.02,-0.00
-1.00,1.74,0.04,0.00
-1.00,1.75,0.01,0.00
-1.00,1.79,-0.00,-0.00
-1.00,1.80,-0.02,-0.00
-1.00,1.92,0.01,0.00
-1.00,1.91,-0.04,-0.00
-1.00,1.95,0.00,0.00
-1.00,1.91,-0.01,-0.00
-1.00,1.89,0.03,0.00
-1.00,1.83,0.01,0.00
-1.00,1.83,0.03,0.00
-1.00,1.79,-0.01,-0.00
-1.00,1.80,0.00,0.00
-1.00,1.78,-0.03,-0.00
-1.00,1.81,-0.00,-0.00
-1.00,1.74,-0.03,-0.00
-1.00,2.01,0.10,0.00
-1.00,2.51,0.05,0.00
-1.00,2.50,-0.23,-0.01
-1.00,1.96,-0.21,-0.01
-1.00,1.56,0.16,0.00
-1.00,1.57,0.34,0.04
-1.00,1.68,0.12,0.00
-1.00,1.68,-0.14,-0.00
-1.00,1.69,-0.15,-0.00
-1.00,1.69,-0.10,-0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.73,0.01,0.00
-1.00,1.77,0.05,0.00
-1.00,1.75,0.02,0.00
-1.00,1.74,0.02,0.00
-1.00,1.75,0.03,0.00
-1.00,1.85,0.03,0.00
-1.00,1.87,-0.04,-0.00
-1.00,1.94,-0.02,-0.00
-1.00,2.01,-0.01,-0.00
-1.00,2.06,-0.01,-0.00
-1.00,2.06,-0.01,-0.00
-1.00,2.12,0.03,0.00
-1.00,2.11,-0.00,-0.00
-1.00,2.09,0.01,0.00
-1.00,2.02,-0.00,-0.00
-1.00,1.99,0.02,0.00
-1.00,1.87,-0.01,-0.00
-1.00,1.78,0.01,0.00
-1.00,1.64,-0.01,-0.00
-1.00,1.60,0.03,0.00
-1.00,1.52,-0.01,-0.00
-1.00,1.52,-0.00,-0.00
-1.00,1.50,-0.03,-0.00
-1.00,1.51,-0.01,-0.00
-1.00,1.50,-0.01,-0.00
-1.00,1.54,0.01,0.00
-1.00,1.55,-0.00,-0.00
-1.00,1.62,0.02,0.00
-1.00,1.62,-0.01,-0.00
-1.00,1.66,0.01,0.00
-1.00,1.66,-0.00,-0.00
-1.00,1.70,0.02,0.00
-1.00,1.69,-0.01,-0.00
-1.00,1.69,-0.00,-0.00
-1.00,1.60,-0.02,-0.00
-1.00,1.68,0.06,0.00
-1.00,1.71,-0.01,-0.00
-1.00,1.78,-0.02,-0.00
-1.00,1.77,-0.04,-0.00
-1.00,1.79,0.00,0.00
-1.00,1.77,0.00,0.00
-1.00,1.79,0.03,0.00
-1.00,1.78,0.00,0.00
-1.00,1.80,0.01,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.78,0.01,0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.79,0.01,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.79,0.01,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.79,0.02,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.78,0.01,0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.75,0.02,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.67,-0.04,-0.00
-1.00,1.65,0.02,0.00
-1.00,1.68,0.03,0.00
-1.00,1.77,0.01,0.00
-1.00,1.78,-0.05,-0.00
-1.00,1.81,-0.02,-0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.75,0.03,0.00
-1.00,1.72,0.02,0.00
-1.00,1.74,0.03,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.75,-0.00,-0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.74,0.00,0.00
-1.00,1.75,0.00,0.00
-1.00,2.24,0.14,0.00
-1.00,2.57,-0.09,-0.00
-1.00,2.41,-0.24,-0.01
-1.00,1.80,-0.13,-0.00
-1.00,1.57,0.29,0.02
-1.00,1.63,0.29,0.03
-1.00,1.71,0.02,0.00
-1.00,1.69,-0.17,-0.00
-1.00,1.74,-0.12,-0.00
-1.00,1.70,-0.10,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.74,0.02,0.00
-1.00,1.79,0.05,0.00
-1.00,1.79,0.01,0.00
-1.00,1.85,0.03,0.00
-1.00,1.82,-0.02,-0.00
-1.00,1.79,-0.00,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.90,0.03,0.00
-1.00,1.93,-0.03,-0.00
-1.00,2.00,-0.02,-0.00
-1.00,2.03,-0.02,-0.00
-1.00,2.09,0.00,0.00
-1.00,2.04,-0.02,-0.00
-1.00,2.04,0.03,0.00
-1.00,1.98,0.01,0.00
-1.00,1.95,0.02,0.00
-1.00,1.83,-0.02,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.63,-0.01,-0.00
-1.00,1.56,0.01,0.00
-1.00,1.48,-0.01,-0.00
-1.00,1.48,0.01,0.00
-1.00,1.46,-0.02,-0.00
-1.00,1.49,-0.01,-0.00
-1.00,1.51,-0.02,-0.00
-1.00,1.56,0.00,0.00
-1.00,1.57,-0.01,-0.00
-1.00,1.62,0.02,0.00
-1.00,1.61,-0.00,-0.00
-1.00,1.65,0.02,0.00
-1.00,1.64,-0.00,-0.00
-1.00,1.68,0.02,0.00
-1.00,1.68,-0.01,-0.00
-1.00,1.70,-0.00,-0.00
-1.00,1.68,-0.02,-0.00
-1.00,1.68,0.00,0.00
-1.00,1.58,-0.02,-0.00
-1.00,1.61,0.04,0.00
-1.00,1.62,0.01,0.00
-1.00,1.68,-0.00,-0.00
-1.00,1.69,-0.03,-0.00
-1.00,1.75,0.00,0.00
-1.00,1.73,-0.03,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.74,0.01,0.00
-1.00,1.75,0.02,0.00
-1.00,1.72,-0.00,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.73,-0.01,-0.00
-1.00,1.75,0.00,0.00
-1.00,1.72,-0.02,-0.00
-1.00,1.77,0.02,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.76,0.01,0.00
-1.00,1.74,-0.00,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.76,-0.01,-0.00
-1.00,1.78,0.01,0.00
-1.00,1.75,-0.01,-0.00
-1.00,1.77,0.01,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.76,0.02,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.74,0.00,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.73,0.01,0.00
-1.00,1.69,-0.01,-0.00
-1.00,1.70,0.01,0.00
-1.00,1.72,0.00,0.00
-1.00,1.77,0.01,0.00
-1.00,1.74,-0.03,-0.00
-1.00,1.73,-0.00,-0.00
-1.00,1.68,0.00,0.00
-1.00,1.69,0.03,0.00
-1.00,1.66,0.00,0.00
-1.00,1.69,0.01,0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.70,0.00,0.00
-1.00,1.69,-0.02,-0.00
-1.00,2.03,0.10,0.00
-1.00,2.47,0.00,0.00
-1.00,2.36,-0.25,-0.02
-1.00,1.78,-0.16,-0.00
-1.00,1.47,0.23,0.01
-1.00,1.53,0.32,0.03
-1.00,1.67,0.07,0.00
-1.00,1.67,-0.17,-0.00
-1.00,1.71,-0.15,-0.00
-1.00,1.73,-0.08,-0.00
-1.00,1.79,0.01,0.00
-1.00,1.82,0.02,0.00
-1.00,1.87,0.04,0.00
-1.00,1.85,0.01,0.00
-1.00,1.88,0.04,0.00
-1.00,1.90,0.01,0.00
-1.00,1.93,0.00,0.00
-1.00,1.92,-0.02,-0.00
-1.00,1.90,-0.02,-0.00
-1.00,1.89,0.00,0.00
-1.00,1.95,0.02,0.00
-1.00,1.98,-0.01,-0.00
-1.00,2.04,-0.01,-0.00
-1.00,2.06,-0.02,-0.00
-1.00,2.08,-0.00,-0.00
-1.00,2.06,0.00,0.00
-1.00,2.06,0.02,0.00
-1.00,1.96,-0.01,-0.00
-1.00,1.92,0.03,0.00
-1.00,1.77,-0.02,-0.00
-1.00,1.69,0.03,0.00
-1.00,1.58,-0.00,-0.00
-1.00,1.55,0.01,0.00
-1.00,1.49,-0.03,-0.00
-1.00,1.51,0.00,0.00
-1.00,1.51,-0.03,-0.00
-1.00,1.56,-0.00,-0.00
-1.00,1.58,-0.02,-0.00
-1.00,1.62,0.01,0.00
-1.00,1.61,-0.00,-0.00
-1.00,1.65,0.03,0.00
-1.00,1.66,0.01,0.00
-1.00,1.69,0.01,0.00
-1.00,1.67,-0.01,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.71,-0.02,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.76,0.00,0.00
-1.00,1.68,-0.03,-0.00
-1.00,1.71,0.04,0.00
-1.00,1.72,0.01,0.00
-1.00,1.75,0.00,0.00
-1.00,1.76,-0.02,-0.00
-1.00,1.79,-0.00,-0.00
-1.00,1.78,-0.01,-0.00
-1.00,1.82,0.02,0.00
-1.00,1.83,0.00,0.00
-1.00,1.90,0.02,0.00
-1.00,1.86,-0.04,-0.00
-1.00,1.85,0.01,0.00
-1.00,1.82,0.01,0.00
-1.00,1.84,0.02,0.00
-1.00,1.85,0.00,0.00
-1.00,1.87,-0.01,-0.00
-1.00,1.84,-0.03,-0.00
-1.00,1.85,0.01,0.00
-1.00,1.80,-0.01,-0.00
-1.00,1.80,0.02,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.74,0.02,0.00
-1.00,1.71,-0.00,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.78,-0.02,-0.00
-1.00,1.90,0.00,0.00
-1.00,1.95,-0.03,-0.00
-1.00,2.06,0.00,0.00
-1.00,2.10,-0.02,-0.00
-1.00,2.13,0.01,0.00
-1.00,2.05,-0.01,-0.00
-1.00,1.98,0.03,0.00
-1.00,1.92,0.04,0.00
-1.00,1.89,0.03,0.00
-1.00,1.82,-0.02,-0.00
-1.00,1.78,-0.02,-0.00
-1.00,1.70,-0.03,-0.00
-1.00,1.67,0.01,0.00
-1.00,1.62,-0.01,-0.00
-1.00,1.64,0.02,0.00
-1.00,2.03,0.10,0.00
-1.00,2.38,-0.06,-0.00
-1.00,2.18,-0.25,-0.02
-1.00,1.65,-0.10,-0.00
-1.00,1.33,0.23,0.01
-1.00,1.39,0.31,0.03
-1.00,1.44,0.03,0.00
-1.00,1.45,-0.14,-0.00
-1.00,1.41,-0.16,-0.00
-1.00,1.44,-0.06,-0.00
-1.00,1.43,-0.02,-0.00
-1.00,1.49,0.04,0.00
-1.00,1.50,0.02,0.00
-1.00,1.55,0.03,0.00
-1.00,1.54,-0.00,-0.00
-1.00,1.60,0.03,0.00
-1.00,1.59,-0.02,-0.00
-1.00,1.62,0.01,0.00
-1.00,1.62,-0.01,-0.00
-1.00,1.67,0.01,0.00
-1.00,1.69,-0.01,-0.00
-1.00,1.67,-0.02,-0.00
-1.00,1.65,-0.00,-0.00
-1.00,1.73,0.04,0.00
-1.00,1.74,-0.01,-0.00
-1.00,1.75,-0.02,-0.00
-1.00,1.68,-0.03,-0.00
-1.00,1.61,0.01,0.00
-1.00,1.48,0.01,0.00
-1.00,1.42,0.04,0.00
-1.00,1.36,0.01,0.00
-1.00,1.36,0.01,0.00
-1.00,1.34,-0.04,-0.00
-1.00,1.36,-0.02,-0.00
-1.00,1.36,-0.02,-0.00
-1.00,1.42,0.01,0.00
-1.00,1.46,-0.00,-0.00
-1.00,1.52,0.01,0.00
-1.00,1.54,-0.01,-0.00
-1.00,1.61,0.02,0.00
-1.00,1.64,-0.00,-0.00
-1.00,1.68,0.00,0.00
-1.00,1.67,-0.01,-0.00
-1.00,1.70,0.02,0.00
-1.00,1.68,-0.01,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.69,-0.02,-0.00
-1.00,1.72,0.01,0.00
-1.00,1.72,-0.01,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.74,-0.02,-0.00
-1.00,1.75,0.01,0.00
-1.00,1.65,-0.03,-0.00
-1.00,1.63,0.04,0.00
-1.00,1.69,0.04,0.00
-1.00,1.75,-0.00,-0.00
-1.00,1.76,-0.05,-0.00
-1.00,1.81,-0.01,-0.00
-1.00,1.83,-0.01,-0.00
-1.00,1.89,0.01,0.00
